Match ID,Season,League,Date,Squad,Team,Player,Position,Color1,Color2
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,Brighton II,Zak Ellenger,7,gray,black
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,Brighton II,Adam Butler,6,gray,black
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,Brighton II,Nathaniel Bellenie,5,gray,black
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,Brighton II,Jake Blackburn,4,gray,black
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,Brighton II,Daniel Grant,3,gray,black
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,Brighton II,Josh Blackburn,2,gray,black
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,Brighton II,Luke Booth,1,gray,black
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,Brighton II,Frederick Tilley,S1,gray,black
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,Brighton II,Jack Rochford,S2,gray,black
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,East Grinstead,Alistair Moffatt,15,darkblue,white
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,East Grinstead,Benjamin Green,14,darkblue,white
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,East Grinstead,Name withheld,13,darkblue,white
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,East Grinstead,Jake Radcliffe,12,darkblue,white
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,East Grinstead,William Roberts,11,darkblue,white
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,East Grinstead,Luke Maker,10,darkblue,white
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,East Grinstead,Mark Lewis,9,darkblue,white
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,East Grinstead,Aaronn Boczek,8,darkblue,white
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,East Grinstead,Rory evans,7,darkblue,white
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,East Grinstead,Or Shay,6,darkblue,white
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,East Grinstead,Samuel Lindsay-McCall,5,darkblue,white
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,East Grinstead,John Peaty,4,darkblue,white
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,East Grinstead,Joshua Brimecombe,3,darkblue,white
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,East Grinstead,Mark Oliver,2,darkblue,white
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,East Grinstead,Guy Collins,1,darkblue,white
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,East Grinstead,George Naylor,S1,darkblue,white
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,East Grinstead,Oscar Staples,S2,darkblue,white
1220050,2025-2026,Counties 2 Sussex,2025-10-18,1,East Grinstead,Max Crawley-Moore,S3,darkblue,white
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Crawley,William Ofosuhene,15,maroon,deepskyblue
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Crawley,Kai Marshall,14,maroon,deepskyblue
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Crawley,Conor Kelly,13,maroon,deepskyblue
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Crawley,Guy Craddock,12,maroon,deepskyblue
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Crawley,Jake Jackson,11,maroon,deepskyblue
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Crawley,Name withheld,10,maroon,deepskyblue
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Crawley,Callum Hankin,9,maroon,deepskyblue
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Crawley,Oliver Hall,8,maroon,deepskyblue
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Crawley,Braydon Thornback,7,maroon,deepskyblue
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Crawley,Andrew Griffiths,6,maroon,deepskyblue
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Crawley,Bradley Davies,5,maroon,deepskyblue
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Crawley,Andrew Jagger,4,maroon,deepskyblue
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Crawley,Nathan Cox,3,maroon,deepskyblue
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Crawley,Aaron O'Callaghan,2,maroon,deepskyblue
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Crawley,Jonathan McGurk,1,maroon,deepskyblue
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Crawley,Andrew Wilson,S1,maroon,deepskyblue
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Crawley,Joel Fisher,S2,maroon,deepskyblue
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Crawley,Jozef Boczek,S3,maroon,deepskyblue
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Ditchling,Nick Whitley-Jones,15,gray,black
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Ditchling,Takhy Ndiaye Marrero,14,gray,black
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Ditchling,Adam Crook,13,gray,black
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Ditchling,Rory Adams,12,gray,black
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Ditchling,Fred Longley,11,gray,black
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Ditchling,Dylan Thomas,10,gray,black
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Ditchling,Frazer Falzon,9,gray,black
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Ditchling,Barnaby van Hoeken,8,gray,black
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Ditchling,Alex Hinchliffe,7,gray,black
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Ditchling,Ollie Van Hoeken,6,gray,black
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Ditchling,James Hill,5,gray,black
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Ditchling,Samuel Lodge,4,gray,black
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Ditchling,Murray Jardine,3,gray,black
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Ditchling,Connor Nolan,2,gray,black
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Ditchling,Jarrell Bobo,1,gray,black
1220052,2025-2026,Counties 2 Sussex,2025-10-18,1,Ditchling,Elliott Matthews,S1,gray,black
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Seaford,Jack Armstrong,15,red,darkblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Seaford,Charlie Crossgrove,14,red,darkblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Seaford,william joy,13,red,darkblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Seaford,Corey Digby-Clarke,12,red,darkblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Seaford,Paddy Powney,11,red,darkblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Seaford,Oscar Weisz,10,red,darkblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Seaford,Jack Cullinane,9,red,darkblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Seaford,Geoffrey Bridges,8,red,darkblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Seaford,Name withheld,7,red,darkblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Seaford,Jason Staples,6,red,darkblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Seaford,Elliott Curl,5,red,darkblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Seaford,Lee Furminger,4,red,darkblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Seaford,Joshua Hennessy,3,red,darkblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Seaford,Andrew Fry,2,red,darkblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Seaford,Joseph Drew,1,red,darkblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Seaford,Harvey Joy,S1,red,darkblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Seaford,Josh Ellis-Smith,S2,red,darkblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Seaford,Andrew Salter,S3,red,darkblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Crawley,Kristian Dean,15,maroon,deepskyblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Crawley,Jude Read,14,maroon,deepskyblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Crawley,Guy Craddock,13,maroon,deepskyblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Crawley,William Ofosuhene,12,maroon,deepskyblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Crawley,Jake Jackson,11,maroon,deepskyblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Crawley,Vincenzo Dessena,10,maroon,deepskyblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Crawley,Callum Hankin,9,maroon,deepskyblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Crawley,Daniel Davis,8,maroon,deepskyblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Crawley,Braydon Thornback,7,maroon,deepskyblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Crawley,Andrew Griffiths,6,maroon,deepskyblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Crawley,Andrew Jagger,5,maroon,deepskyblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Crawley,Bradley Davies,4,maroon,deepskyblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Crawley,Nathan Cox,3,maroon,deepskyblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Crawley,Aaron O'Callaghan,2,maroon,deepskyblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Crawley,Jonathan McGurk,1,maroon,deepskyblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Crawley,Andrew Wilson,S1,maroon,deepskyblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Crawley,Dominic Woods,S2,maroon,deepskyblue
1220055,2025-2026,Counties 2 Sussex,2025-11-08,1,Crawley,Joshua Rodwell,S3,maroon,deepskyblue
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Ditchling,Nick Whitley-Jones,15,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Ditchling,Takhy Ndiaye Marrero,14,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Ditchling,Jarrell Bobo,13,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Ditchling,Dylan Thomas,12,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Ditchling,Name withheld,11,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Ditchling,Sonny Smyth,10,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Ditchling,Frazer Falzon,9,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Ditchling,Barnaby van Hoeken,8,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Ditchling,Alex Hinchliffe,7,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Ditchling,Ollie Van Hoeken,6,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Ditchling,Samuel Lodge,5,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Ditchling,William Purdy,4,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Ditchling,Murray Jardine,3,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Ditchling,Gordon Costick,2,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Ditchling,Oscar Wiseman,1,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Ditchling,George Burke,S1,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Ditchling,Pearse Moloney,S2,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Ditchling,Oliver Walker,S3,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Royals RFC,Hugo Reid,15,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Royals RFC,Corne Visagie,14,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Royals RFC,Daniel Baker,13,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Royals RFC,Harry Walton,12,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Royals RFC,Will Michel,11,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Royals RFC,John James Le Feuvre,10,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Royals RFC,Tristan Burns,9,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Royals RFC,Harvey Evans,8,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Royals RFC,Conor Bisson-Mercury,7,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Royals RFC,Jack Lowe,6,gray,black
1220058,2025-2026,Counties 2 Sussex,2025-11-08,1,Royals RFC,Brodie Sutton,5,gray,black
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,East Grinstead,Name withheld,15,darkblue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,East Grinstead,William Roberts,14,darkblue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,East Grinstead,Ted Hardisty,13,darkblue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,East Grinstead,Max Crawley-Moore,12,darkblue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,East Grinstead,Benjamin Green,11,darkblue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,East Grinstead,Luke Maker,10,darkblue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,East Grinstead,Daniel Poulton,9,darkblue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,East Grinstead,Connor Leggat,8,darkblue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,East Grinstead,Aaronn Boczek,7,darkblue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,East Grinstead,Rory evans,6,darkblue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,East Grinstead,John Peaty,5,darkblue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,East Grinstead,Samuel Lindsay-McCall,4,darkblue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,East Grinstead,James Funnell,3,darkblue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,East Grinstead,Benjamin Tottman,2,darkblue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,East Grinstead,Joshua Brimecombe,1,darkblue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,East Grinstead,Harrison Berry,S1,darkblue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,East Grinstead,George Naylor,S2,darkblue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,East Grinstead,Ryland Thomas,S3,darkblue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,Lewes,Jack Soltermann,15,blue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,Lewes,Harry Rees,14,blue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,Lewes,Rafferty Green,13,blue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,Lewes,Kellen Harvey,12,blue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,Lewes,Ben Goode,11,blue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,Lewes,Jordan Smith,10,blue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,Lewes,Joseph Lacy,9,blue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,Lewes,Louis Medhurst,8,blue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,Lewes,Harry Weston,7,blue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,Lewes,William Cross,6,blue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,Lewes,Jack Bradford,5,blue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,Lewes,Ian Thomas,4,blue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,Lewes,Benjamin Simmonds,3,blue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,Lewes,Kane Dadswell,2,blue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,Lewes,Sean Sayers,1,blue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,Lewes,Thomas Petty,S1,blue,white
1220059,2025-2026,Counties 2 Sussex,2025-11-08,1,Lewes,Thomas Roy,S2,blue,white
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Brighton II,Aled Edwards,15,gray,black
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Brighton II,Nathaniel Bellenie,14,gray,black
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Brighton II,Zane Hanna,13,gray,black
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Brighton II,Charlie Maskrey,12,gray,black
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Brighton II,McCauley Medhurst,11,gray,black
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Brighton II,Hayden Quigg,10,gray,black
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Brighton II,Joshua Berman,9,gray,black
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Brighton II,Mathew Bellenie,8,gray,black
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Brighton II,Zak Ellenger,7,gray,black
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Brighton II,Luke Jameson Clark,6,gray,black
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Brighton II,Jake Mills,5,gray,black
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Brighton II,Jake Blackburn,4,gray,black
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Brighton II,Daniel Grant,3,gray,black
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Brighton II,Josh Blackburn,2,gray,black
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Brighton II,Luke Booth,1,gray,black
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Brighton II,Nicolas Lewis,S1,gray,black
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Brighton II,Frederick Tilley,S2,gray,black
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Brighton II,Name withheld,S3,gray,black
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Pulborough,Patrick Burnett,15,black,white
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Pulborough,William Scrase,14,black,white
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Pulborough,Ralph Robson,13,black,white
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Pulborough,Bryan Woodhouse,12,black,white
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Pulborough,Liam Masters,11,black,white
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Pulborough,Stephen Wilson,10,black,white
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Pulborough,Archie Sadler,9,black,white
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Pulborough,Joseph Serna,8,black,white
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Pulborough,Dylan Townsend,7,black,white
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Pulborough,Benjamin Monsey,6,black,white
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Pulborough,Ben Sadler,5,black,white
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Pulborough,Carl Brewster,4,black,white
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Pulborough,Michael Woodhouse,3,black,white
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Pulborough,Jake Parker,2,black,white
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Pulborough,Thomas Brackley,1,black,white
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Pulborough,Harry Wells-Prior,S1,black,white
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Pulborough,Chad Marais,S2,black,white
1220056,2025-2026,Counties 2 Sussex,2025-11-08,1,Pulborough,Henry Lee,S3,black,white
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Eastbourne II,Oliver Horley,15,gray,black
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Eastbourne II,Louis Paal,14,gray,black
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Eastbourne II,Harri Smith,13,gray,black
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Eastbourne II,Pedro Sousa,12,gray,black
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Eastbourne II,Luke Steel,11,gray,black
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Eastbourne II,Martial Chaput,10,gray,black
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Eastbourne II,Louis Nicholls,9,gray,black
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Eastbourne II,Glen Smith,8,gray,black
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Eastbourne II,Michael Morehen,7,gray,black
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Eastbourne II,Morgan Treacher,6,gray,black
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Eastbourne II,Joseph Long,5,gray,black
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Eastbourne II,Trystan Mocke,4,gray,black
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Eastbourne II,Alun Cranch,3,gray,black
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Eastbourne II,Tom Line,2,gray,black
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Eastbourne II,Toby Slaughter,1,gray,black
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Eastbourne II,Konrad Oneill,S1,gray,black
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Eastbourne II,Name withheld,S2,gray,black
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Eastbourne II,Maximus Smith,S3,gray,black
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Shoreham,Darren Locke,15,forestgreen,gold
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Shoreham,Ryan Morlen,14,forestgreen,gold
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Shoreham,Sean Shepherd,13,forestgreen,gold
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Shoreham,Charlie Dale,12,forestgreen,gold
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Shoreham,Paul Mamoany,11,forestgreen,gold
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Shoreham,Connor Fairhall,10,forestgreen,gold
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Shoreham,Adam Fear,9,forestgreen,gold
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Shoreham,Gavin Cox,8,forestgreen,gold
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Shoreham,Alex Hall,7,forestgreen,gold
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Shoreham,Finnbar Broxup,6,forestgreen,gold
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Shoreham,Daniel Adams,5,forestgreen,gold
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Shoreham,Steven Goater,4,forestgreen,gold
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Shoreham,Joshua Avis,3,forestgreen,gold
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Shoreham,Mark Lavery,2,forestgreen,gold
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Shoreham,Daryn Clarke,1,forestgreen,gold
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Shoreham,Jack Portman,S1,forestgreen,gold
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Shoreham,Jack Baker,S2,forestgreen,gold
1220057,2025-2026,Counties 2 Sussex,2025-11-08,1,Shoreham,Louie Bryant,S3,forestgreen,gold
1232385,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Haywards Heath II,No lineup to show.,15,gray,black
1232385,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Haywards Heath II,Name withheld,13,gray,black
1232385,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Haywards Heath II,Joshua Mann,12,gray,black
1232385,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Haywards Heath II,Che Stokes,11,gray,black
1232385,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Haywards Heath II,Christopher Neill,10,gray,black
1232385,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Haywards Heath II,Thomas Thurloway,9,gray,black
1232385,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Haywards Heath II,Patrick Stedman,8,gray,black
1232385,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Haywards Heath II,Karl Wicking,7,gray,black
1232385,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Haywards Heath II,Gareth Fergusson,6,gray,black
1232385,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Haywards Heath II,Henry Dickson,5,gray,black
1232385,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Haywards Heath II,Martin Mcdonagh,4,gray,black
1232385,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Haywards Heath II,Marcus Pemberton,3,gray,black
1232385,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Haywards Heath II,Elliott Higgin,2,gray,black
1232385,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Haywards Heath II,Zack Davies,1,gray,black
1232385,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Haywards Heath II,Harry Crosta,S1,gray,black
1232385,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Haywards Heath II,Stanley Bradford,S2,gray,black
1232386,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Horsham Barbarians,Edward Wilkinson,15,gray,black
1232386,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Horsham Barbarians,James Freeman,14,gray,black
1232386,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Horsham Barbarians,Tom Flint,13,gray,black
1232386,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Horsham Barbarians,Harry Squire,12,gray,black
1232386,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Horsham Barbarians,Dmitri Ziadie-Campbell,11,gray,black
1232386,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Horsham Barbarians,Benjamin Champion-West,10,gray,black
1232386,2025-2026,Harvey's Brewery Counties 3 Sussex,2025-11-08,2,Horsham Barbarians,Nicholas Choate,9,gray,black
