Match ID,Season,League,Date,Team,Player,Position,Color1,Color2
1057472,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Eastbourne,Konrad Oneill,S2,royalblue,yellow
1057472,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Eastbourne,Ronnie Doorey-Palmer,S3,royalblue,yellow
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Eastbourne,Mason Dowle,15,royalblue,yellow
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Eastbourne,Gianluca Bianchi,14,royalblue,yellow
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Eastbourne,Jake Howe,13,royalblue,yellow
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Eastbourne,Ronnie Doorey-Palmer,12,royalblue,yellow
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Eastbourne,Dylan Viles,11,royalblue,yellow
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Eastbourne,Aaron Hossack,10,royalblue,yellow
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Eastbourne,Brendan Challis,9,royalblue,yellow
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Eastbourne,Jeremy Montes,8,royalblue,yellow
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Eastbourne,Vincent Morse,7,royalblue,yellow
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Eastbourne,Ryan Shields,6,royalblue,yellow
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Eastbourne,Joshua Buckwell,5,royalblue,yellow
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Eastbourne,Luke Thomas,4,royalblue,yellow
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Eastbourne,Daniel Keen,3,royalblue,yellow
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Eastbourne,Joseph Bettles,2,royalblue,yellow
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Eastbourne,Christopher Hosking,1,royalblue,yellow
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Eastbourne,Paul Smith,S1,royalblue,yellow
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Eastbourne,Owen Davies,S2,royalblue,yellow
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Eastbourne,Pedro Sousa,S3,royalblue,yellow
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Kingston,Daniel Foot,15,maroon,white
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Kingston,Joe Best,14,maroon,white
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Kingston,Jacob Jennings,13,maroon,white
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Kingston,Hugo Eyre,12,maroon,white
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Kingston,Joseph Daiton,11,maroon,white
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Kingston,Jonathan Mcdunphy,10,maroon,white
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Kingston,Herbie Archer,9,maroon,white
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Kingston,Andrew Kellett,8,maroon,white
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Kingston,Luke Burge,7,maroon,white
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Kingston,Christopher Hall,6,maroon,white
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Kingston,Scott Howe,5,maroon,white
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Kingston,Tom Rushmer,4,maroon,white
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Kingston,Samuel Johnson,3,maroon,white
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Kingston,Name withheld,2,maroon,white
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Kingston,Tom Tyler,1,maroon,white
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Kingston,Christopher Ward,S1,maroon,white
1097838,2023-2024,Counties 1 Surrey/Sussex,2024-02-03,Kingston,Reiss Pyatt,S2,maroon,white
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Trinity,Jack Greenwood,15,lightsteelblue,darkblue
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Trinity,Tyriq Williams,14,lightsteelblue,darkblue
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Trinity,Marc McEvilly,13,lightsteelblue,darkblue
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Trinity,Andrew Dean,12,lightsteelblue,darkblue
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Trinity,Aidan Sisk,11,lightsteelblue,darkblue
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Trinity,Daniel Crouch,10,lightsteelblue,darkblue
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Trinity,Harry Wilson,9,lightsteelblue,darkblue
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Trinity,Oliver Hubbard,8,lightsteelblue,darkblue
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Trinity,Benjamin Vaillant,7,lightsteelblue,darkblue
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Trinity,Adam Stammers,6,lightsteelblue,darkblue
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Trinity,Louis Quarendon,5,lightsteelblue,darkblue
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Trinity,Mark Macaskill,4,lightsteelblue,darkblue
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Trinity,Jacques Bryant,3,lightsteelblue,darkblue
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Trinity,Timothy Jupp,2,lightsteelblue,darkblue
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Trinity,Alastair Hall,1,lightsteelblue,darkblue
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Trinity,Alfie Lamb,S1,lightsteelblue,darkblue
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Trinity,Daniel Leadbeater,S2,lightsteelblue,darkblue
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Trinity,Benjamin Telfer,S3,lightsteelblue,darkblue
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Eastbourne,Mason Dowle,15,royalblue,yellow
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Eastbourne,Gianluca Bianchi,14,royalblue,yellow
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Eastbourne,Jake Howe,13,royalblue,yellow
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Eastbourne,Ben Perrott,12,royalblue,yellow
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Eastbourne,Dylan Viles,11,royalblue,yellow
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Eastbourne,Martial Chaput,10,royalblue,yellow
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Eastbourne,Ian Padget,9,royalblue,yellow
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Eastbourne,Jeremy Montes,8,royalblue,yellow
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Eastbourne,Owen Davies,7,royalblue,yellow
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Eastbourne,James Grey,6,royalblue,yellow
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Eastbourne,Luke Thomas,5,royalblue,yellow
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Eastbourne,Joshua Buckwell,4,royalblue,yellow
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Eastbourne,Joseph Bettles,3,royalblue,yellow
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Eastbourne,Konrad Oneill,2,royalblue,yellow
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Eastbourne,Christopher Hosking,1,royalblue,yellow
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Eastbourne,Ryan Shields,S1,royalblue,yellow
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Eastbourne,Owen Jones,S2,royalblue,yellow
1057463,2023-2024,Counties 1 Surrey/Sussex,2023-10-07,Eastbourne,Alun Cranch,S3,royalblue,yellow
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Hove,Jack Moore,15,dodgerblue,maroon
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Hove,Guy Patton,14,dodgerblue,maroon
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Hove,Tom Crisp,13,dodgerblue,maroon
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Hove,Leo Robertson,12,dodgerblue,maroon
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Hove,Tom Holborn,11,dodgerblue,maroon
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Hove,Olly Lewis,10,dodgerblue,maroon
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Hove,Danny O'Conner,9,dodgerblue,maroon
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Hove,Tobias Brown,8,dodgerblue,maroon
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Hove,Robin Ward,7,dodgerblue,maroon
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Hove,Ethan White,6,dodgerblue,maroon
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Hove,George Brown,5,dodgerblue,maroon
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Hove,Ian Saunders,4,dodgerblue,maroon
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Hove,Name withheld,3,dodgerblue,maroon
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Hove,Jordan Gibson,2,dodgerblue,maroon
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Hove,Charlie Butcher,1,dodgerblue,maroon
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Hove,Lloyd Sweeney,S1,dodgerblue,maroon
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Hove,Tyler Hooper,S2,dodgerblue,maroon
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Hove,Harry Weatherall,S3,dodgerblue,maroon
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Weybridge Vandals,Thomas Bolger,15,purple,green
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Weybridge Vandals,Oliver Day,14,purple,green
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Weybridge Vandals,Daniel Wellden,13,purple,green
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Weybridge Vandals,Jack O'Mara,12,purple,green
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Weybridge Vandals,Kiran Patel,11,purple,green
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Weybridge Vandals,Joseph Graves,10,purple,green
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Weybridge Vandals,Mattia Mengotti,9,purple,green
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Weybridge Vandals,Reece Innes-Gray,8,purple,green
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Weybridge Vandals,Luke Dones,7,purple,green
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Weybridge Vandals,Richard Crabb,6,purple,green
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Weybridge Vandals,Luke Parr,5,purple,green
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Weybridge Vandals,Edward Rawding,4,purple,green
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Weybridge Vandals,Callum Hennessey,3,purple,green
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Weybridge Vandals,Joshua Thomas,2,purple,green
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Weybridge Vandals,Wayne Mason,1,purple,green
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Weybridge Vandals,Michael Mason,S1,purple,green
1057515,2023-2024,Counties 1 Surrey/Sussex,2024-01-06,Weybridge Vandals,Stephen Harrison,S2,purple,green
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Hove,Lloyd Sweeney,15,dodgerblue,maroon
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Hove,Danny O'Conner,14,dodgerblue,maroon
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Hove,Guy Patton,13,dodgerblue,maroon
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Hove,Leo Robertson,12,dodgerblue,maroon
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Hove,Tom Holborn,11,dodgerblue,maroon
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Hove,George Davies,10,dodgerblue,maroon
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Hove,Edward Kittow,9,dodgerblue,maroon
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Hove,Robin Ward,8,dodgerblue,maroon
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Hove,Tobias Brown,7,dodgerblue,maroon
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Hove,Tyler Hooper,6,dodgerblue,maroon
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Hove,George Brown,5,dodgerblue,maroon
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Hove,Ben Stephens,4,dodgerblue,maroon
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Hove,Name withheld,3,dodgerblue,maroon
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Hove,Charlie Butcher,2,dodgerblue,maroon
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Hove,Ryan Storer,1,dodgerblue,maroon
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Hove,Benjamin Henderson,S1,dodgerblue,maroon
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Hove,Olly Lewis,S2,dodgerblue,maroon
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Hove,Lewis Harrison,S3,dodgerblue,maroon
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Twickenham,Louis Chapman,15,black,red
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Twickenham,Samuel Griffin,14,black,red
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Twickenham,Joe Ash,13,black,red
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Twickenham,Arthur Polley,12,black,red
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Twickenham,Thomas Foster,11,black,red
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Twickenham,Thomas Meldon,10,black,red
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Twickenham,Nicholas Smith,9,black,red
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Twickenham,James Moore,8,black,red
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Twickenham,Luke Deakin,7,black,red
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Twickenham,Daniel Walsh,6,black,red
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Twickenham,Louie Banks,5,black,red
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Twickenham,Jordan Fyles,4,black,red
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Twickenham,Ben Goddard,3,black,red
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Twickenham,Alex Bennett,2,black,red
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Twickenham,Shay Connolly,1,black,red
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Twickenham,Samuel Cockroft,S1,black,red
1057471,2023-2024,Counties 1 Surrey/Sussex,2023-10-14,Twickenham,Aedan Mcdonagh,S2,black,red
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Kingston,Scott McKenna,15,maroon,white
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Kingston,Joseph Daiton,14,maroon,white
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Kingston,Connor Ashwin,13,maroon,white
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Kingston,Hugo Eyre,12,maroon,white
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Kingston,Philip Dabinski,11,maroon,white
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Kingston,Ivan Jones,10,maroon,white
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Kingston,Jonathan Mcdunphy,9,maroon,white
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Kingston,Samuel Rushmer,8,maroon,white
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Kingston,Luke Burge,7,maroon,white
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Kingston,Christopher Hall,6,maroon,white
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Kingston,Scott Howe,5,maroon,white
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Kingston,Nick Crandon,4,maroon,white
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Kingston,Samuel Johnson,3,maroon,white
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Kingston,Name withheld,2,maroon,white
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Kingston,Tom Tyler,1,maroon,white
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Kingston,Tom Rushmer,S1,maroon,white
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Kingston,Jonah Conway,S2,maroon,white
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Kingston,Reiss Pyatt,S3,maroon,white
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Teddington,Max Aitken,15,gold,darkblue
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Teddington,James Frankenberger,14,gold,darkblue
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Teddington,Harry Smith,13,gold,darkblue
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Teddington,Huw Morgan,12,gold,darkblue
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Teddington,Joshua Mckiernan,11,gold,darkblue
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Teddington,Robert Beevers,10,gold,darkblue
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Teddington,Angus Bell,9,gold,darkblue
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Teddington,Stuart Ridler,8,gold,darkblue
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Teddington,Alfie Ransom,7,gold,darkblue
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Teddington,James McConnell,6,gold,darkblue
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Teddington,Oliver Holland,5,gold,darkblue
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Teddington,Jack Valentine,4,gold,darkblue
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Teddington,Henry Dare,3,gold,darkblue
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Teddington,Daniel Robertshaw,2,gold,darkblue
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Teddington,George Bradford,1,gold,darkblue
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Teddington,Samuel Rawsthorne,S1,gold,darkblue
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Teddington,Rory Mercer,S2,gold,darkblue
1057473,2023-2024,Counties 1 Surrey/Sussex,2023-10-21,Teddington,Joe Stainer,S3,gold,darkblue
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Kingston,Ross Mctear,15,maroon,white
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Kingston,Joseph Daiton,14,maroon,white
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Kingston,Connor Ashwin,13,maroon,white
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Kingston,Tyler Reichardt,12,maroon,white
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Kingston,Chun Yeung WU,11,maroon,white
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Kingston,Jonathan Mcdunphy,10,maroon,white
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Kingston,Charles Kelly,9,maroon,white
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Kingston,Hugo Eyre,8,maroon,white
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Kingston,Luke Burge,7,maroon,white
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Kingston,Christopher Hall,6,maroon,white
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Kingston,Scott Howe,5,maroon,white
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Kingston,Nick Crandon,4,maroon,white
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Kingston,Samuel Johnson,3,maroon,white
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Kingston,Name withheld,2,maroon,white
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Kingston,Tom Rushmer,1,maroon,white
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Kingston,David Wakefield,S1,maroon,white
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Kingston,Diego Borja Carbon Viera,S2,maroon,white
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Kingston,Mason Dowle,S3,maroon,white
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Eastbourne,Gianluca Bianchi,15,royalblue,yellow
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Eastbourne,Jake Howe,14,royalblue,yellow
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Eastbourne,Ben Perrott,13,royalblue,yellow
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Eastbourne,Dylan Viles,12,royalblue,yellow
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Eastbourne,Aaron Hossack,11,royalblue,yellow
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Eastbourne,Ian Padget,10,royalblue,yellow
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Eastbourne,Jeremy Montes,9,royalblue,yellow
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Eastbourne,Vincent Morse,8,royalblue,yellow
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Eastbourne,Owen Davies,7,royalblue,yellow
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Eastbourne,Luke Thomas,6,royalblue,yellow
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Eastbourne,Joshua Buckwell,5,royalblue,yellow
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Eastbourne,Paul Smith,4,royalblue,yellow
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Eastbourne,Joseph Bettles,3,royalblue,yellow
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Eastbourne,Christopher Hosking,2,royalblue,yellow
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Eastbourne,Konrad Oneill,1,royalblue,yellow
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Eastbourne,James Grey,S1,royalblue,yellow
1097837,2023-2024,Counties 1 Surrey/Sussex,2023-11-04,Eastbourne,Ronnie Doorey-Palmer,S2,royalblue,yellow
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Hove,Lloyd Sweeney,15,dodgerblue,maroon
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Hove,Rhowan Braybrook,14,dodgerblue,maroon
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Hove,Andrew Carmichael,13,dodgerblue,maroon
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Hove,Guy Patton,12,dodgerblue,maroon
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Hove,Tom Holborn,11,dodgerblue,maroon
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Hove,Olly Lewis,10,dodgerblue,maroon
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Hove,Charlie Knight,9,dodgerblue,maroon
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Hove,Jordan Sayers,8,dodgerblue,maroon
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Hove,Ben Stephens,7,dodgerblue,maroon
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Hove,Tobias Brown,6,dodgerblue,maroon
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Hove,George Brown,5,dodgerblue,maroon
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Hove,Ian Saunders,4,dodgerblue,maroon
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Hove,Tyler Hooper,3,dodgerblue,maroon
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Hove,Jordan Gibson,2,dodgerblue,maroon
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Hove,Name withheld,1,dodgerblue,maroon
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Hove,Robin Ward,S1,dodgerblue,maroon
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Hove,Jack Moore,S2,dodgerblue,maroon
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Hove,Charlie Butcher,S3,dodgerblue,maroon
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Kingston,Charles Kelly,15,maroon,white
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Kingston,Philip Dabinski,14,maroon,white
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Kingston,Elton Gwekwete,13,maroon,white
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Kingston,Salvador Gomes,12,maroon,white
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Kingston,Brandon Nisbet,11,maroon,white
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Kingston,Ross Mctear,10,maroon,white
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Kingston,Jonathan Mcdunphy,9,maroon,white
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Kingston,Samuel Rushmer,8,maroon,white
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Kingston,Luke Burge,7,maroon,white
1057493,2023-2024,Counties 1 Surrey/Sussex,2023-11-18,Kingston,Christopher Hall,6,maroon,white
